,customer_id,churn,tenure,no_of_complaints,subscription_type,bill_type,Postpaid,Prepaid,Long,Short,Monthly
5814,CUST05814,0,8,2,Postpaid,Monthly,1,0,0,0,1
5815,CUST05815,0,64,2,Prepaid,Monthly,0,1,0,0,1
5816,CUST05816,1,22,4,Prepaid,Monthly,0,1,0,0,1
5817,CUST05817,0,12,0,Prepaid,Monthly,0,1,0,0,1
5818,CUST05818,0,9,1,Postpaid,Short_Term,1,0,0,1,0
5819,CUST05819,0,7,0,Postpaid,Monthly,1,0,0,0,1
5820,CUST05820,1,17,1,Postpaid,Short_Term,1,0,0,1,0
5821,CUST05821,0,62,1,Postpaid,Short_Term,1,0,0,1,0
5822,CUST05822,0,30,0,Postpaid,Monthly,1,0,0,0,1
5823,CUST05823,0,52,3,Postpaid,Short_Term,1,0,0,1,0
5824,CUST05824,0,67,2,Prepaid,Short_Term,0,1,0,1,0
5825,CUST05825,0,23,1,Prepaid,Monthly,0,1,0,0,1
5826,CUST05826,0,53,2,Prepaid,Monthly,0,1,0,0,1
5827,CUST05827,0,47,3,Postpaid,Monthly,1,0,0,0,1
5828,CUST05828,1,23,1,Postpaid,Monthly,1,0,0,0,1
5829,CUST05829,0,3,3,Postpaid,Monthly,1,0,0,0,1
5830,CUST05830,1,28,4,Prepaid,Short_Term,0,1,0,1,0
5831,CUST05831,1,19,0,Prepaid,Monthly,0,1,0,0,1
5832,CUST05832,0,39,1,Postpaid,Long_Term,1,0,1,0,0
5833,CUST05833,0,48,2,Prepaid,Monthly,0,1,0,0,1
5834,CUST05834,0,22,0,Postpaid,Long_Term,1,0,1,0,0
5835,CUST05835,0,34,1,Postpaid,Short_Term,1,0,0,1,0
5836,CUST05836,1,28,0,Postpaid,Short_Term,1,0,0,1,0
5837,CUST05837,0,8,2,Postpaid,Long_Term,1,0,1,0,0
5838,CUST05838,0,14,1,Prepaid,Long_Term,0,1,1,0,0
5839,CUST05839,1,61,4,Prepaid,Short_Term,0,1,0,1,0
5840,CUST05840,0,35,1,Prepaid,Short_Term,0,1,0,1,0
5841,CUST05841,0,63,3,Prepaid,Long_Term,0,1,1,0,0
5842,CUST05842,0,61,0,Postpaid,Short_Term,1,0,0,1,0
5843,CUST05843,0,13,1,Prepaid,Monthly,0,1,0,0,1
5844,CUST05844,0,52,1,Postpaid,Long_Term,1,0,1,0,0
5845,CUST05845,0,31,0,Postpaid,Short_Term,1,0,0,1,0
5846,CUST05846,1,43,1,Prepaid,Monthly,0,1,0,0,1
5847,CUST05847,0,55,2,Postpaid,Monthly,1,0,0,0,1
5848,CUST05848,0,67,2,Postpaid,Monthly,1,0,0,0,1
5849,CUST05849,0,58,2,Postpaid,Monthly,1,0,0,0,1
5850,CUST05850,0,68,1,Prepaid,Short_Term,0,1,0,1,0
5851,CUST05851,1,22,3,Prepaid,Short_Term,0,1,0,1,0
5852,CUST05852,0,1,1,Postpaid,Monthly,1,0,0,0,1
5853,CUST05853,0,14,3,Postpaid,Short_Term,1,0,0,1,0
5854,CUST05854,0,54,2,Prepaid,Monthly,0,1,0,0,1
5855,CUST05855,0,46,2,Prepaid,Short_Term,0,1,0,1,0
5856,CUST05856,1,37,2,Prepaid,Short_Term,0,1,0,1,0
5857,CUST05857,1,3,2,Postpaid,Monthly,1,0,0,0,1
5858,CUST05858,1,5,1,Postpaid,Short_Term,1,0,0,1,0
5859,CUST05859,1,13,2,Postpaid,Monthly,1,0,0,0,1
5860,CUST05860,0,72,3,Postpaid,Monthly,1,0,0,0,1
5861,CUST05861,0,56,3,Postpaid,Monthly,1,0,0,0,1
5862,CUST05862,0,38,0,Postpaid,Long_Term,1,0,1,0,0
5863,CUST05863,1,4,2,Postpaid,Monthly,1,0,0,0,1
5864,CUST05864,1,20,2,Postpaid,Monthly,1,0,0,0,1
5865,CUST05865,1,9,1,Prepaid,Monthly,0,1,0,0,1
5866,CUST05866,0,52,0,Postpaid,Monthly,1,0,0,0,1
5867,CUST05867,0,30,0,Prepaid,Monthly,0,1,0,0,1
5868,CUST05868,0,64,3,Postpaid,Monthly,1,0,0,0,1
5869,CUST05869,0,28,1,Postpaid,Short_Term,1,0,0,1,0
5870,CUST05870,1,31,2,Prepaid,Monthly,0,1,0,0,1
5871,CUST05871,0,4,1,Postpaid,Monthly,1,0,0,0,1
5872,CUST05872,1,33,3,Postpaid,Monthly,1,0,0,0,1
5873,CUST05873,0,50,1,Postpaid,Monthly,1,0,0,0,1
5874,CUST05874,1,58,2,Postpaid,Monthly,1,0,0,0,1
5875,CUST05875,1,12,1,Prepaid,Monthly,0,1,0,0,1
5876,CUST05876,0,40,1,Postpaid,Short_Term,1,0,0,1,0
5877,CUST05877,0,32,1,Postpaid,Short_Term,1,0,0,1,0
5878,CUST05878,0,53,2,Postpaid,Monthly,1,0,0,0,1
5879,CUST05879,1,31,3,Prepaid,Monthly,0,1,0,0,1
5880,CUST05880,1,33,1,Postpaid,Monthly,1,0,0,0,1
5881,CUST05881,0,55,1,Postpaid,Short_Term,1,0,0,1,0
5882,CUST05882,0,18,2,Prepaid,Monthly,0,1,0,0,1
5883,CUST05883,1,35,4,Postpaid,Short_Term,1,0,0,1,0
5884,CUST05884,0,17,2,Prepaid,Monthly,0,1,0,0,1
5885,CUST05885,0,33,0,Prepaid,Monthly,0,1,0,0,1
5886,CUST05886,0,65,1,Postpaid,Long_Term,1,0,1,0,0
5887,CUST05887,0,69,0,Prepaid,Long_Term,0,1,1,0,0
5888,CUST05888,0,43,0,Postpaid,Monthly,1,0,0,0,1
5889,CUST05889,0,47,1,Postpaid,Monthly,1,0,0,0,1
5890,CUST05890,0,68,0,Postpaid,Long_Term,1,0,1,0,0
5891,CUST05891,0,53,3,Postpaid,Short_Term,1,0,0,1,0
5892,CUST05892,0,68,0,Postpaid,Monthly,1,0,0,0,1
5893,CUST05893,0,49,1,Postpaid,Monthly,1,0,0,0,1
5894,CUST05894,1,19,3,Prepaid,Monthly,0,1,0,0,1
5895,CUST05895,0,52,0,Postpaid,Monthly,1,0,0,0,1
5896,CUST05896,1,36,0,Prepaid,Monthly,0,1,0,0,1
5897,CUST05897,0,66,1,Postpaid,Long_Term,1,0,1,0,0
5898,CUST05898,0,67,3,Prepaid,Monthly,0,1,0,0,1
5899,CUST05899,0,35,1,Prepaid,Monthly,0,1,0,0,1
5900,CUST05900,0,32,2,Postpaid,Monthly,1,0,0,0,1
5901,CUST05901,1,43,3,Postpaid,Long_Term,1,0,1,0,0
5902,CUST05902,0,51,0,Prepaid,Short_Term,0,1,0,1,0
5903,CUST05903,0,70,3,Prepaid,Short_Term,0,1,0,1,0
5904,CUST05904,0,34,1,Postpaid,Monthly,1,0,0,0,1
5905,CUST05905,0,22,2,Prepaid,Monthly,0,1,0,0,1
5906,CUST05906,0,60,4,Prepaid,Short_Term,0,1,0,1,0
5907,CUST05907,0,65,2,Postpaid,Monthly,1,0,0,0,1
5908,CUST05908,0,45,1,Postpaid,Long_Term,1,0,1,0,0
5909,CUST05909,0,20,0,Prepaid,Monthly,0,1,0,0,1
5910,CUST05910,0,32,0,Postpaid,Monthly,1,0,0,0,1
5911,CUST05911,0,69,2,Prepaid,Monthly,0,1,0,0,1
5912,CUST05912,0,37,2,Postpaid,Short_Term,1,0,0,1,0
5913,CUST05913,0,19,3,Postpaid,Long_Term,1,0,1,0,0
5914,CUST05914,1,30,3,Postpaid,Short_Term,1,0,0,1,0
5915,CUST05915,0,16,2,Postpaid,Monthly,1,0,0,0,1
5916,CUST05916,0,37,2,Postpaid,Monthly,1,0,0,0,1
5917,CUST05917,1,61,3,Postpaid,Short_Term,1,0,0,1,0
5918,CUST05918,0,3,1,Postpaid,Long_Term,1,0,1,0,0
5919,CUST05919,1,60,2,Prepaid,Monthly,0,1,0,0,1
5920,CUST05920,1,19,2,Postpaid,Monthly,1,0,0,0,1
5921,CUST05921,0,51,3,Prepaid,Short_Term,0,1,0,1,0
5922,CUST05922,1,48,3,Prepaid,Monthly,0,1,0,0,1
5923,CUST05923,0,44,3,Postpaid,Monthly,1,0,0,0,1
5924,CUST05924,0,45,0,Prepaid,Long_Term,0,1,1,0,0
5925,CUST05925,0,43,0,Prepaid,Short_Term,0,1,0,1,0
5926,CUST05926,0,49,1,Prepaid,Monthly,0,1,0,0,1
5927,CUST05927,0,71,4,Prepaid,Long_Term,0,1,1,0,0
5928,CUST05928,1,60,1,Prepaid,Long_Term,0,1,1,0,0
5929,CUST05929,0,6,2,Postpaid,Short_Term,1,0,0,1,0
5930,CUST05930,0,39,0,Prepaid,Monthly,0,1,0,0,1
5931,CUST05931,0,13,2,Postpaid,Short_Term,1,0,0,1,0
5932,CUST05932,0,32,0,Postpaid,Monthly,1,0,0,0,1
5933,CUST05933,1,8,1,Prepaid,Monthly,0,1,0,0,1
5934,CUST05934,0,8,0,Prepaid,Short_Term,0,1,0,1,0
5935,CUST05935,0,60,0,Postpaid,Long_Term,1,0,1,0,0
5936,CUST05936,0,69,1,Prepaid,Short_Term,0,1,0,1,0
5937,CUST05937,0,30,0,Postpaid,Short_Term,1,0,0,1,0
5938,CUST05938,0,27,0,Postpaid,Monthly,1,0,0,0,1
5939,CUST05939,0,33,2,Prepaid,Long_Term,0,1,1,0,0
5940,CUST05940,1,32,0,Prepaid,Monthly,0,1,0,0,1
5941,CUST05941,1,69,1,Postpaid,Long_Term,1,0,1,0,0
5942,CUST05942,0,54,2,Prepaid,Long_Term,0,1,1,0,0
5943,CUST05943,1,21,3,Postpaid,Monthly,1,0,0,0,1
5944,CUST05944,1,36,1,Prepaid,Short_Term,0,1,0,1,0
5945,CUST05945,0,70,1,Postpaid,Monthly,1,0,0,0,1
5946,CUST05946,0,41,2,Postpaid,Long_Term,1,0,1,0,0
5947,CUST05947,1,7,1,Postpaid,Short_Term,1,0,0,1,0
5948,CUST05948,1,5,2,Prepaid,Long_Term,0,1,1,0,0
5949,CUST05949,0,65,4,Postpaid,Long_Term,1,0,1,0,0
5950,CUST05950,0,60,0,Postpaid,Monthly,1,0,0,0,1
5951,CUST05951,0,45,1,Prepaid,Monthly,0,1,0,0,1
5952,CUST05952,0,16,2,Prepaid,Monthly,0,1,0,0,1
5953,CUST05953,0,26,1,Postpaid,Monthly,1,0,0,0,1
5954,CUST05954,0,11,0,Postpaid,Short_Term,1,0,0,1,0
5955,CUST05955,0,32,2,Prepaid,Short_Term,0,1,0,1,0
5956,CUST05956,1,56,1,Postpaid,Short_Term,1,0,0,1,0
5957,CUST05957,1,66,3,Postpaid,Short_Term,1,0,0,1,0
5958,CUST05958,0,60,0,Postpaid,Short_Term,1,0,0,1,0
5959,CUST05959,0,69,0,Postpaid,Monthly,1,0,0,0,1
5960,CUST05960,0,28,2,Postpaid,Short_Term,1,0,0,1,0
5961,CUST05961,0,4,1,Postpaid,Monthly,1,0,0,0,1
5962,CUST05962,1,22,0,Postpaid,Monthly,1,0,0,0,1
5963,CUST05963,0,72,1,Prepaid,Long_Term,0,1,1,0,0
5964,CUST05964,0,33,0,Postpaid,Short_Term,1,0,0,1,0
5965,CUST05965,0,72,1,Prepaid,Monthly,0,1,0,0,1
5966,CUST05966,0,51,1,Postpaid,Long_Term,1,0,1,0,0
5967,CUST05967,0,22,2,Postpaid,Monthly,1,0,0,0,1
5968,CUST05968,0,65,3,Postpaid,Long_Term,1,0,1,0,0
5969,CUST05969,1,35,2,Postpaid,Short_Term,1,0,0,1,0
5970,CUST05970,0,59,1,Prepaid,Monthly,0,1,0,0,1
5971,CUST05971,0,19,3,Prepaid,Long_Term,0,1,1,0,0
5972,CUST05972,0,69,1,Postpaid,Long_Term,1,0,1,0,0
5973,CUST05973,0,34,1,Postpaid,Short_Term,1,0,0,1,0
5974,CUST05974,1,10,3,Prepaid,Monthly,0,1,0,0,1
5975,CUST05975,0,56,1,Prepaid,Short_Term,0,1,0,1,0
5976,CUST05976,0,11,0,Prepaid,Monthly,0,1,0,0,1
5977,CUST05977,1,39,2,Prepaid,Monthly,0,1,0,0,1
5978,CUST05978,0,48,2,Postpaid,Short_Term,1,0,0,1,0
5979,CUST05979,0,42,1,Prepaid,Short_Term,0,1,0,1,0
5980,CUST05980,0,37,1,Prepaid,Monthly,0,1,0,0,1
5981,CUST05981,0,67,2,Postpaid,Long_Term,1,0,1,0,0
5982,CUST05982,1,17,5,Prepaid,Short_Term,0,1,0,1,0
5983,CUST05983,0,2,4,Prepaid,Long_Term,0,1,1,0,0
5984,CUST05984,0,21,2,Postpaid,Monthly,1,0,0,0,1
5985,CUST05985,1,23,0,Postpaid,Long_Term,1,0,1,0,0
5986,CUST05986,1,65,4,Prepaid,Monthly,0,1,0,0,1
5987,CUST05987,0,41,2,Prepaid,Monthly,0,1,0,0,1
5988,CUST05988,1,11,1,Postpaid,Monthly,1,0,0,0,1
5989,CUST05989,0,16,1,Postpaid,Monthly,1,0,0,0,1
5990,CUST05990,0,7,0,Prepaid,Monthly,0,1,0,0,1
5991,CUST05991,0,62,0,Postpaid,Monthly,1,0,0,0,1
5992,CUST05992,1,5,1,Postpaid,Monthly,1,0,0,0,1
5993,CUST05993,0,24,2,Postpaid,Long_Term,1,0,1,0,0
5994,CUST05994,0,37,1,Postpaid,Monthly,1,0,0,0,1
5995,CUST05995,0,25,1,Postpaid,Monthly,1,0,0,0,1
5996,CUST05996,0,63,2,Postpaid,Short_Term,1,0,0,1,0
5997,CUST05997,0,64,0,Prepaid,Monthly,0,1,0,0,1
5998,CUST05998,0,65,0,Postpaid,Monthly,1,0,0,0,1
5999,CUST05999,0,58,1,Postpaid,Short_Term,1,0,0,1,0
6000,CUST06000,1,65,1,Prepaid,Monthly,0,1,0,0,1
6001,CUST06001,0,32,2,Prepaid,Monthly,0,1,0,0,1
6002,CUST06002,0,29,0,Postpaid,Monthly,1,0,0,0,1
6003,CUST06003,0,27,1,Postpaid,Monthly,1,0,0,0,1
6004,CUST06004,0,39,2,Postpaid,Monthly,1,0,0,0,1
6005,CUST06005,1,6,4,Prepaid,Monthly,0,1,0,0,1
6006,CUST06006,0,52,2,Postpaid,Long_Term,1,0,1,0,0
6007,CUST06007,1,18,4,Postpaid,Short_Term,1,0,0,1,0
6008,CUST06008,0,61,0,Postpaid,Monthly,1,0,0,0,1
6009,CUST06009,1,72,1,Prepaid,Short_Term,0,1,0,1,0
6010,CUST06010,0,8,0,Postpaid,Monthly,1,0,0,0,1
6011,CUST06011,1,35,3,Prepaid,Monthly,0,1,0,0,1
6012,CUST06012,0,50,0,Postpaid,Monthly,1,0,0,0,1
6013,CUST06013,0,59,3,Prepaid,Monthly,0,1,0,0,1
6014,CUST06014,0,55,1,Postpaid,Short_Term,1,0,0,1,0
6015,CUST06015,1,31,1,Postpaid,Monthly,1,0,0,0,1
6016,CUST06016,0,67,1,Prepaid,Long_Term,0,1,1,0,0
6017,CUST06017,1,53,4,Postpaid,Long_Term,1,0,1,0,0
6018,CUST06018,1,25,3,Prepaid,Short_Term,0,1,0,1,0
6019,CUST06019,0,35,4,Postpaid,Monthly,1,0,0,0,1
6020,CUST06020,0,70,3,Postpaid,Long_Term,1,0,1,0,0
6021,CUST06021,0,66,2,Postpaid,Long_Term,1,0,1,0,0
6022,CUST06022,0,17,1,Postpaid,Monthly,1,0,0,0,1
6023,CUST06023,0,23,3,Postpaid,Short_Term,1,0,0,1,0
6024,CUST06024,0,26,1,Postpaid,Long_Term,1,0,1,0,0
6025,CUST06025,0,4,0,Prepaid,Monthly,0,1,0,0,1
6026,CUST06026,0,69,1,Prepaid,Long_Term,0,1,1,0,0
6027,CUST06027,1,59,4,Postpaid,Monthly,1,0,0,0,1
6028,CUST06028,0,49,1,Prepaid,Monthly,0,1,0,0,1
6029,CUST06029,0,30,1,Postpaid,Short_Term,1,0,0,1,0
6030,CUST06030,1,20,1,Prepaid,Monthly,0,1,0,0,1
6031,CUST06031,0,67,1,Prepaid,Short_Term,0,1,0,1,0
6032,CUST06032,0,27,2,Prepaid,Monthly,0,1,0,0,1
6033,CUST06033,1,40,2,Postpaid,Monthly,1,0,0,0,1
6034,CUST06034,0,38,1,Postpaid,Long_Term,1,0,1,0,0
6035,CUST06035,0,67,1,Prepaid,Monthly,0,1,0,0,1
6036,CUST06036,0,37,1,Prepaid,Monthly,0,1,0,0,1
6037,CUST06037,0,46,4,Postpaid,Short_Term,1,0,0,1,0
6038,CUST06038,1,18,2,Prepaid,Monthly,0,1,0,0,1
6039,CUST06039,0,27,1,Postpaid,Short_Term,1,0,0,1,0
6040,CUST06040,0,64,1,Postpaid,Short_Term,1,0,0,1,0
6041,CUST06041,0,55,1,Postpaid,Short_Term,1,0,0,1,0
6042,CUST06042,0,57,1,Postpaid,Short_Term,1,0,0,1,0
6043,CUST06043,1,24,2,Prepaid,Monthly,0,1,0,0,1
6044,CUST06044,0,8,1,Postpaid,Long_Term,1,0,1,0,0
6045,CUST06045,0,69,2,Prepaid,Short_Term,0,1,0,1,0
6046,CUST06046,1,33,3,Postpaid,Monthly,1,0,0,0,1
6047,CUST06047,1,41,6,Postpaid,Short_Term,1,0,0,1,0
6048,CUST06048,1,13,1,Postpaid,Monthly,1,0,0,0,1
6049,CUST06049,1,3,0,Prepaid,Short_Term,0,1,0,1,0
6050,CUST06050,0,16,1,Prepaid,Short_Term,0,1,0,1,0
6051,CUST06051,1,24,3,Postpaid,Long_Term,1,0,1,0,0
6052,CUST06052,0,42,2,Postpaid,Short_Term,1,0,0,1,0
6053,CUST06053,1,5,3,Postpaid,Monthly,1,0,0,0,1
6054,CUST06054,0,19,0,Postpaid,Monthly,1,0,0,0,1
6055,CUST06055,1,2,3,Postpaid,Monthly,1,0,0,0,1
6056,CUST06056,0,17,1,Postpaid,Long_Term,1,0,1,0,0
6057,CUST06057,0,38,0,Postpaid,Short_Term,1,0,0,1,0
6058,CUST06058,0,24,2,Postpaid,Short_Term,1,0,0,1,0
6059,CUST06059,0,54,2,Postpaid,Short_Term,1,0,0,1,0
6060,CUST06060,0,69,1,Prepaid,Long_Term,0,1,1,0,0
6061,CUST06061,0,17,1,Prepaid,Short_Term,0,1,0,1,0
6062,CUST06062,0,70,1,Prepaid,Monthly,0,1,0,0,1
6063,CUST06063,0,8,0,Postpaid,Short_Term,1,0,0,1,0
6064,CUST06064,0,53,0,Prepaid,Short_Term,0,1,0,1,0
6065,CUST06065,0,20,0,Postpaid,Long_Term,1,0,1,0,0
6066,CUST06066,0,21,1,Postpaid,Monthly,1,0,0,0,1
6067,CUST06067,1,5,0,Prepaid,Monthly,0,1,0,0,1
6068,CUST06068,0,17,3,Postpaid,Short_Term,1,0,0,1,0
6069,CUST06069,0,55,4,Postpaid,Monthly,1,0,0,0,1
6070,CUST06070,0,25,3,Postpaid,Monthly,1,0,0,0,1
6071,CUST06071,0,52,1,Prepaid,Monthly,0,1,0,0,1
6072,CUST06072,0,15,3,Postpaid,Monthly,1,0,0,0,1
6073,CUST06073,0,5,3,Postpaid,Short_Term,1,0,0,1,0
6074,CUST06074,0,53,2,Postpaid,Monthly,1,0,0,0,1
6075,CUST06075,1,20,2,Prepaid,Monthly,0,1,0,0,1
6076,CUST06076,0,24,0,Prepaid,Monthly,0,1,0,0,1
6077,CUST06077,0,62,0,Postpaid,Short_Term,1,0,0,1,0
6078,CUST06078,0,1,2,Prepaid,Short_Term,0,1,0,1,0
6079,CUST06079,1,32,2,Prepaid,Monthly,0,1,0,0,1
6080,CUST06080,0,9,1,Prepaid,Short_Term,0,1,0,1,0
6081,CUST06081,1,37,2,Prepaid,Monthly,0,1,0,0,1
6082,CUST06082,0,70,1,Postpaid,Monthly,1,0,0,0,1
6083,CUST06083,0,48,0,Postpaid,Long_Term,1,0,1,0,0
6084,CUST06084,0,64,2,Postpaid,Short_Term,1,0,0,1,0
6085,CUST06085,0,53,2,Postpaid,Long_Term,1,0,1,0,0
6086,CUST06086,0,37,1,Postpaid,Short_Term,1,0,0,1,0
6087,CUST06087,0,64,1,Prepaid,Monthly,0,1,0,0,1
6088,CUST06088,0,36,1,Prepaid,Monthly,0,1,0,0,1
6089,CUST06089,0,56,1,Prepaid,Monthly,0,1,0,0,1
6090,CUST06090,0,37,1,Prepaid,Short_Term,0,1,0,1,0
6091,CUST06091,0,7,0,Prepaid,Long_Term,0,1,1,0,0
6092,CUST06092,0,40,1,Prepaid,Short_Term,0,1,0,1,0
6093,CUST06093,0,26,1,Postpaid,Monthly,1,0,0,0,1
6094,CUST06094,0,39,2,Postpaid,Short_Term,1,0,0,1,0
6095,CUST06095,0,45,0,Prepaid,Short_Term,0,1,0,1,0
6096,CUST06096,0,19,0,Postpaid,Short_Term,1,0,0,1,0
6097,CUST06097,1,33,1,Postpaid,Monthly,1,0,0,0,1
6098,CUST06098,0,8,2,Postpaid,Long_Term,1,0,1,0,0
6099,CUST06099,0,2,1,Postpaid,Long_Term,1,0,1,0,0
6100,CUST06100,1,8,3,Prepaid,Monthly,0,1,0,0,1
6101,CUST06101,0,17,1,Prepaid,Long_Term,0,1,1,0,0
6102,CUST06102,0,11,1,Postpaid,Monthly,1,0,0,0,1
6103,CUST06103,0,61,3,Postpaid,Short_Term,1,0,0,1,0
6104,CUST06104,0,30,0,Postpaid,Long_Term,1,0,1,0,0
6105,CUST06105,0,41,1,Prepaid,Monthly,0,1,0,0,1
6106,CUST06106,0,43,0,Postpaid,Short_Term,1,0,0,1,0
6107,CUST06107,1,6,1,Prepaid,Monthly,0,1,0,0,1
6108,CUST06108,0,56,2,Prepaid,Monthly,0,1,0,0,1
6109,CUST06109,0,43,2,Prepaid,Monthly,0,1,0,0,1
6110,CUST06110,0,56,0,Prepaid,Short_Term,0,1,0,1,0
6111,CUST06111,0,32,3,Prepaid,Short_Term,0,1,0,1,0
6112,CUST06112,1,46,3,Postpaid,Monthly,1,0,0,0,1
6113,CUST06113,0,54,1,Postpaid,Short_Term,1,0,0,1,0
6114,CUST06114,0,50,0,Postpaid,Long_Term,1,0,1,0,0
6115,CUST06115,0,71,1,Prepaid,Monthly,0,1,0,0,1
6116,CUST06116,0,21,1,Prepaid,Monthly,0,1,0,0,1
6117,CUST06117,1,6,3,Postpaid,Long_Term,1,0,1,0,0
6118,CUST06118,1,31,0,Prepaid,Monthly,0,1,0,0,1
6119,CUST06119,0,23,2,Prepaid,Short_Term,0,1,0,1,0
6120,CUST06120,0,31,1,Prepaid,Long_Term,0,1,1,0,0
6121,CUST06121,1,33,2,Postpaid,Short_Term,1,0,0,1,0
6122,CUST06122,0,47,0,Prepaid,Short_Term,0,1,0,1,0
6123,CUST06123,0,2,1,Prepaid,Monthly,0,1,0,0,1
6124,CUST06124,0,18,2,Postpaid,Monthly,1,0,0,0,1
6125,CUST06125,0,36,1,Prepaid,Monthly,0,1,0,0,1
6126,CUST06126,1,64,4,Prepaid,Monthly,0,1,0,0,1
6127,CUST06127,0,21,1,Postpaid,Monthly,1,0,0,0,1
6128,CUST06128,0,22,2,Postpaid,Short_Term,1,0,0,1,0
6129,CUST06129,0,71,2,Postpaid,Short_Term,1,0,0,1,0
6130,CUST06130,0,34,3,Postpaid,Short_Term,1,0,0,1,0
6131,CUST06131,0,1,1,Postpaid,Monthly,1,0,0,0,1
6132,CUST06132,1,5,1,Postpaid,Monthly,1,0,0,0,1
6133,CUST06133,0,67,1,Prepaid,Long_Term,0,1,1,0,0
6134,CUST06134,0,35,0,Postpaid,Long_Term,1,0,1,0,0
6135,CUST06135,0,61,1,Postpaid,Monthly,1,0,0,0,1
6136,CUST06136,0,60,1,Prepaid,Monthly,0,1,0,0,1
6137,CUST06137,0,56,1,Prepaid,Monthly,0,1,0,0,1
6138,CUST06138,0,44,3,Postpaid,Monthly,1,0,0,0,1
6139,CUST06139,1,41,4,Postpaid,Monthly,1,0,0,0,1
6140,CUST06140,0,38,2,Postpaid,Monthly,1,0,0,0,1
6141,CUST06141,0,18,0,Postpaid,Long_Term,1,0,1,0,0
6142,CUST06142,0,45,0,Postpaid,Monthly,1,0,0,0,1
6143,CUST06143,0,62,3,Prepaid,Monthly,0,1,0,0,1
6144,CUST06144,0,55,0,Prepaid,Monthly,0,1,0,0,1
6145,CUST06145,0,14,1,Postpaid,Monthly,1,0,0,0,1
6146,CUST06146,1,27,0,Prepaid,Long_Term,0,1,1,0,0
6147,CUST06147,1,55,0,Postpaid,Monthly,1,0,0,0,1
6148,CUST06148,1,7,1,Prepaid,Long_Term,0,1,1,0,0
6149,CUST06149,0,48,1,Postpaid,Long_Term,1,0,1,0,0
6150,CUST06150,0,52,0,Postpaid,Monthly,1,0,0,0,1
6151,CUST06151,1,62,3,Prepaid,Monthly,0,1,0,0,1
6152,CUST06152,1,16,3,Prepaid,Short_Term,0,1,0,1,0
6153,CUST06153,1,21,0,Prepaid,Short_Term,0,1,0,1,0
6154,CUST06154,0,60,2,Prepaid,Monthly,0,1,0,0,1
6155,CUST06155,0,21,1,Postpaid,Monthly,1,0,0,0,1
6156,CUST06156,1,61,3,Prepaid,Short_Term,0,1,0,1,0
6157,CUST06157,0,45,0,Postpaid,Monthly,1,0,0,0,1
6158,CUST06158,1,19,2,Postpaid,Monthly,1,0,0,0,1
6159,CUST06159,0,45,1,Postpaid,Short_Term,1,0,0,1,0
6160,CUST06160,1,5,1,Prepaid,Long_Term,0,1,1,0,0
6161,CUST06161,0,66,3,Postpaid,Monthly,1,0,0,0,1
6162,CUST06162,0,64,2,Postpaid,Monthly,1,0,0,0,1
6163,CUST06163,0,50,1,Prepaid,Short_Term,0,1,0,1,0
6164,CUST06164,0,69,1,Postpaid,Long_Term,1,0,1,0,0
6165,CUST06165,0,41,3,Prepaid,Monthly,0,1,0,0,1
6166,CUST06166,0,57,2,Prepaid,Monthly,0,1,0,0,1
6167,CUST06167,1,58,2,Postpaid,Long_Term,1,0,1,0,0
6168,CUST06168,1,20,0,Postpaid,Short_Term,1,0,0,1,0
6169,CUST06169,0,22,3,Postpaid,Monthly,1,0,0,0,1
6170,CUST06170,1,17,0,Prepaid,Monthly,0,1,0,0,1
6171,CUST06171,0,62,3,Prepaid,Long_Term,0,1,1,0,0
6172,CUST06172,0,52,0,Prepaid,Monthly,0,1,0,0,1
6173,CUST06173,1,12,3,Postpaid,Short_Term,1,0,0,1,0
6174,CUST06174,1,62,3,Prepaid,Short_Term,0,1,0,1,0
6175,CUST06175,1,46,2,Prepaid,Monthly,0,1,0,0,1
6176,CUST06176,1,40,6,Prepaid,Monthly,0,1,0,0,1
6177,CUST06177,0,4,1,Postpaid,Long_Term,1,0,1,0,0
6178,CUST06178,0,21,1,Postpaid,Short_Term,1,0,0,1,0
6179,CUST06179,0,43,1,Prepaid,Short_Term,0,1,0,1,0
6180,CUST06180,0,69,3,Prepaid,Monthly,0,1,0,0,1
6181,CUST06181,0,5,2,Postpaid,Short_Term,1,0,0,1,0
6182,CUST06182,0,33,0,Postpaid,Monthly,1,0,0,0,1
6183,CUST06183,0,30,0,Postpaid,Monthly,1,0,0,0,1
6184,CUST06184,1,37,1,Postpaid,Monthly,1,0,0,0,1
6185,CUST06185,1,4,1,Postpaid,Monthly,1,0,0,0,1
6186,CUST06186,0,62,1,Prepaid,Short_Term,0,1,0,1,0
6187,CUST06187,1,20,1,Postpaid,Monthly,1,0,0,0,1
6188,CUST06188,1,34,1,Prepaid,Monthly,0,1,0,0,1
6189,CUST06189,1,17,1,Prepaid,Monthly,0,1,0,0,1
6190,CUST06190,1,67,2,Postpaid,Monthly,1,0,0,0,1
6191,CUST06191,0,51,1,Postpaid,Short_Term,1,0,0,1,0
6192,CUST06192,0,29,1,Postpaid,Short_Term,1,0,0,1,0
6193,CUST06193,0,21,1,Postpaid,Short_Term,1,0,0,1,0
6194,CUST06194,0,51,0,Prepaid,Long_Term,0,1,1,0,0
6195,CUST06195,0,17,0,Prepaid,Short_Term,0,1,0,1,0
