Time (s),Speed (RPM),Torque (Nm),Flux (Wb),Voltage (V),Current (A),Power (W),Kp,Ki,Kd,PID Gain Adjustment,Speed Overshoot (RPM),Torque Ripple (Nm),Flux Ripple (Wb),Control Error (RPM),ISE,Stabilization Time (s),Load Disturbance (Nm),"Internal Disturbance (Friction, Temp)",Simulation Step (s),Platform/Method,Optimization Iteration,"Target (Success = 1, Failure = 0)"
531,1503.9444853023213,19.509860532351976,0.09989637757959,230.21194455651914,4.983593986544718,1175.6131112176452,1.2402650990362019,0.00713811802275658,0.006534367014198286,0.09517165878341655,7,0.4302048745704995,0.016835601945289786,53.316378907698976,0.02067254510609648,1.7241317834760874,0.46268593494835414,0.010334895696405638,1,cRIO,6,0
532,1501.3333304486396,20.19036832438528,0.11050061084597285,228.2747428243317,5.296680144271057,1155.2486876120006,1.1585613832626243,0.00963872370607967,0.006002529021139303,0.1916523518903385,1,0.15842768527243228,0.009212136993884802,48.8916326393745,0.01875543441283533,1.51437638860952,0.44733006670653985,0.06426346484251202,1,cRIO,9,1
533,1499.8879437854812,20.138015792998942,0.12182630936074204,230.9173778884376,5.361763073695668,1161.3686109145794,1.3446676792362247,0.008372862025869511,0.0029343045406191163,0.15546380427364176,1,0.07986516381420371,0.014465645706391929,49.97539832503382,0.015377325848023829,2.3034632264800448,0.5870515159306968,0.045928596411640314,1,Simulink,9,1
534,1503.801792766293,20.08524158459812,0.1039775739297644,231.8605967101525,5.144389155287004,1132.5003788930317,1.2011189067032157,0.010825599754989446,0.005488248179948217,0.11819453359212839,4,0.13485984920742083,0.005512866625256576,58.845310265764304,0.02688359047301144,1.8312819954208865,0.45252367581851227,0.07509312089853376,1,Simulink,9,0
535,1508.9807368915838,20.34219560354964,0.1096063110309603,229.2185584551289,5.031405446700163,1164.5127762310194,1.2655565776133402,0.011815707137615754,0.0044396104772561895,0.17728569895320634,7,-0.43466526147564216,0.007012724645943864,53.85587902667065,0.021259728091813496,1.9723454666971396,0.42094714309460246,0.056461908426357864,1,Simulink,4,0
536,1500.9522403606904,19.388564357508436,0.11005629455072892,231.06667728938766,5.147748112286795,1148.6125574265557,1.1167021509931914,0.009734543157797933,0.006726148218116985,0.17032745617466566,2,-0.28816727575419615,-0.0006764737503984417,51.489485877302364,0.015852631005611482,2.0862124258792907,0.42243816911360654,0.052663715449900145,1,Simulink,7,1
537,1498.1079923601897,19.726596442649377,0.10445442560304771,227.20966737838867,5.028410079870251,1131.7411579569705,1.2172382137288345,0.009128908037594734,0.0041093441942812725,0.14925054625839893,4,-0.5104080529975993,0.01465024287647572,54.20300679008433,0.013836861514490865,2.4342980092529856,0.5397561303371784,0.04535429656463087,1,Simulink,1,1
538,1496.5367988744956,19.399313128242603,0.08789651349002893,232.29883615254403,4.851493581239376,1138.9596503135638,1.2317249075363952,0.0086021091835302,0.0032950515772443584,0.11836597652550201,6,0.25520344486787605,0.007216471401022834,50.73893140338949,0.024242011355060763,2.3025520477237578,0.40832907502773186,0.039205973204293504,1,Simulink,5,0
539,1500.9858906088066,20.657173056858262,0.10402782766445093,231.0518276025756,4.9664690129765,1165.8533013368017,1.2151161373715635,0.010088045465491361,0.004256915827813729,0.14772856515796734,6,-0.21590654075599114,0.008337917904614169,57.94384512873066,0.020802217053129738,2.451416660571947,0.4587402800564565,0.04170132680257348,1,cRIO,3,0
540,1501.254744246643,20.44176915376144,0.0749501189204998,233.01497175362633,4.738235992740404,1171.7844446677923,1.2978752657967172,0.011493440694860246,0.0038532424062505356,0.14614000782415723,9,0.22211245506625343,0.01604601274038191,49.30159861385729,0.022450157881646216,1.8207179855853486,0.4467631643773381,0.05028020415939765,1,Simulink,2,0
541,1491.3041990269446,19.61066432618006,0.0950923017599696,228.99107383290587,4.942390105598987,1128.493411905608,1.159303444470134,0.011533213822328421,0.005185343103366913,0.146953249069196,5,0.0005245634630199541,0.008666857278402322,47.75674445039268,0.022688387230659406,2.0218140318122435,0.43775482212719846,0.05545220366261366,1,Simulink,2,1
542,1503.4537282782946,19.8988008557192,0.09771843460059793,226.35733713289304,4.829730981416278,1167.318138197792,1.2391826347173962,0.009955980575055494,0.004441759547103521,0.1530295203346885,3,-0.09678049626158991,-0.001663355963574491,45.83403353353019,0.024078458825909498,2.1257702174551003,0.5730988608450314,0.05850933970754803,1,cRIO,1,1
543,1497.575022495969,18.452009504517047,0.1114224712954755,230.40991813552202,5.170915304990459,1139.7300420969354,1.1196963443860781,0.010368542773287767,0.0051721899095971404,0.14725014452158772,2,0.05704575370892939,0.011013107979279749,56.80056005253406,0.025526691690050583,1.6769166111462674,0.4211156751399488,0.07599280748618942,1,Simulink,2,0
544,1500.7317612335478,19.671552051751515,0.09098747299831281,226.10648032908028,5.3754004486790885,1128.0560993672393,1.1089203693821565,0.013389283520464021,0.0050310623417660965,0.14751914948985248,6,0.01366630562104669,0.003695675091972818,48.81009626764981,0.018873492676577074,2.3551772694234425,0.43223470045381746,0.06899228183966158,1,cRIO,7,0
545,1499.2702068885346,19.688197444185587,0.10194760481080056,229.44801153103876,4.750563027439188,1135.3142649789445,1.1740089812721914,0.014190273082235413,0.006870761648006778,0.11652466265862849,9,-0.16522948061081025,0.008241877749682157,49.55701285603288,0.01752392905549589,2.20310005345133,0.5483052434103806,0.01954794161736914,1,Simulink,5,0
546,1497.366055642882,20.541438397275996,0.09847701126703554,232.70868009398367,5.4423460700792425,1170.5632347853239,1.2047275477611288,0.011398619747032719,0.0050150712192822125,0.11328003272049914,8,0.17989440705956836,0.007016283347285617,45.04955660521017,0.017186924450808067,1.8079624383600958,0.47339724317131,0.09007168888821472,1,Simulink,4,0
547,1498.3004370729789,18.880126406156357,0.107652367537794,227.15185271466584,4.605998928710793,1176.5263643371916,1.1496475476193828,0.008568106521231246,0.005989604542757345,0.14389523455495196,7,-0.03603307474581646,0.0143968915367134,45.20973645092826,0.021923985567518275,1.8532419469658328,0.5600894688291098,0.0508533599169014,1,cRIO,8,0
548,1498.0937452516314,19.90791724109751,0.10238824325937042,231.92887128862944,4.78168296936456,1152.0715304355015,1.0746086981972467,0.00945693616655521,0.006072727030099361,0.13547715127305363,7,-0.17188043954673657,0.014857429991340508,44.773706550771735,0.021464826469315468,2.0616703241532317,0.4148200482961376,0.053113705139152576,1,cRIO,1,0
549,1495.3252608126602,20.556477669105334,0.10140043071711892,231.91002698022413,5.110938209697975,1160.9660600179152,1.1834033404884965,0.012041811767049774,0.004643829590697998,0.11540349040139784,0,-0.04295743369337859,0.0060600104487002,50.63329515778518,0.019238594427786467,2.05731201392539,0.3835873131550644,0.035650192662447386,1,cRIO,1,1
550,1505.1590873658652,19.304179808944568,0.10940829862520483,230.96772888807308,4.819630949414571,1173.0664950953546,1.1487466266894861,0.00973429740893768,0.005145813951333743,0.11620692334728414,7,-0.3898751027073367,0.01627219832244254,49.651921339881696,0.01752963084238877,1.938094985731563,0.48435587462156987,0.029273893435325153,1,cRIO,1,0
551,1494.8002223773155,19.49045352099932,0.08062404466733347,228.3068034059564,5.245679687562026,1119.106376140253,1.2454729637726005,0.007315238509446428,0.005503553948106656,0.20260158898696415,8,0.1180415817863318,0.013672272207107466,45.815836766438224,0.02128225866918209,1.9428392150047535,0.4054993170828303,0.014222343089181182,1,cRIO,7,0
552,1503.5344608656005,20.082795252418734,0.09389921755986029,227.0576944760499,4.592684340232932,1151.0348669641794,1.2824392982864976,0.00972288516713804,0.004638664613308455,0.14951264315008314,9,0.0347804258030147,0.007298033429794304,39.93302511230641,0.012794659768094255,1.960402401976899,0.3871286916119423,0.01895102577838448,1,cRIO,2,0
553,1492.6729235241448,20.420228880097856,0.08797664388167677,229.6303045197513,4.865827469342544,1161.027128525552,1.2008557050765065,0.010686223215054134,0.006232079478082857,0.15396484522251605,7,0.2192367390866858,0.007660773832841142,55.472124328211585,0.015101330362379083,1.9655278567341314,0.5227178229721645,0.02692218330960365,1,Simulink,9,0
554,1496.8403414082277,19.64517489741159,0.09410839561069338,229.85458487452743,5.15692558259167,1149.9916159210861,1.2030968510758826,0.00955027927223436,0.004500643167845261,0.1678848174263986,3,0.1787549969535337,0.007281495525195705,54.40289508544814,0.022472600584446185,2.2786674322530103,0.33095645559451237,-0.007366449664143501,1,cRIO,3,1
555,1508.7703122623336,20.106101298647314,0.11847602546882724,227.09048555935706,4.806796525557138,1151.1007707044585,1.1388389818266724,0.009502998695447752,0.003364561295491901,0.17390440977935634,7,0.3358319578161793,0.011927064610567837,50.23800672271815,0.01416419494086188,2.2980660095256895,0.4870055825001454,0.04735106197106824,1,cRIO,1,0
556,1504.6210734645733,19.832763290784197,0.09773337797003889,227.3449433480609,5.414327170922424,1198.5413479110982,1.1609800710797826,0.012452172762338195,0.004908186616262409,0.18207539185626212,7,0.3762103539539725,0.00861209808921883,54.58185394918597,0.017118731458424147,1.8445827573940419,0.3645319153237909,0.024321774655234673,1,Simulink,8,0
557,1497.6267597719848,19.544952980450983,0.10774206089861577,231.50462273727706,5.038515900427874,1168.0861386252523,1.1754844265808355,0.012749526271232138,0.005162933664419505,0.1462935328729744,8,0.22825428823275307,0.0043362883047615005,46.55027657741154,0.019274891401128442,2.0698023227612428,0.572045392722246,0.04403049815461879,1,cRIO,6,0
558,1504.5537117682386,20.1477793627619,0.09724812121340078,229.1227604229753,4.764914854853047,1128.661012917651,1.2087355366379273,0.009688597337064994,0.0054880699221841744,0.14828458758257346,5,0.3180665754273173,0.00017385683281248045,48.458570599648915,0.025161913352654122,1.8507181891737132,0.5833731176983806,0.05195761898101564,1,Simulink,4,0
559,1509.491110258963,19.935632075331657,0.0889253360656593,231.53002790031974,5.312308312876594,1143.5243653570874,1.252046040083562,0.008730396144953557,0.004800505600986821,0.14901796506507112,3,0.16676740499136025,0.012359457493350672,51.48297271837048,0.028025486143604054,2.1226099541931127,0.49368652705094085,0.0043738282782098195,1,Simulink,5,0
560,1506.6181863851848,18.85612627093866,0.10205083752367582,231.31708213241492,5.240312524030666,1162.0379569124616,1.20302828784446,0.00796329142487983,0.004882921189589723,0.1577764744303462,6,-0.27165255709204544,0.01246462151512002,44.078238414381275,0.02096209035408715,2.3663807652550313,0.6427770184912146,0.01325166706132043,1,Simulink,9,0
561,1493.606492646145,19.98981427104854,0.07917599294097818,231.57079896286098,4.8598554321049825,1129.5966116738919,1.2462195023107783,0.007328256710908821,0.005447635980587841,0.15047107355022582,9,0.011457936131327265,0.01335548024018698,48.94172025315515,0.028276902299257944,2.2082981387550356,0.45181884908491937,0.0454659308727707,1,cRIO,6,0
562,1492.3335207345374,19.673479168488758,0.09393107991128703,227.6099647277246,5.094729778834602,1152.941182166053,1.2490387012810398,0.0114296183721105,0.004359822412981635,0.14371873419746778,1,-0.0996321765551613,0.017500388210516922,51.195956349758426,0.02343230229515011,1.8515674305457512,0.5111171810704331,0.06818587800357402,1,cRIO,7,1
563,1505.6308247753834,20.76126651917075,0.10365427113709841,228.1066507685312,4.9195408482592216,1133.4092943107903,1.249561109142178,0.005835636047663934,0.005278296046088751,0.11564057666829855,1,-0.37706775709475226,0.009588901808694804,47.778338305007175,0.018948659081556858,2.2495727995603145,0.5828578837253295,0.03702139417297345,1,cRIO,8,1
564,1501.315939166171,18.016144277702978,0.08458927629874224,230.1846005887223,4.47508490051041,1195.6837390258443,1.1556667594242254,0.010967585321264016,0.006267783927918089,0.1553712122424868,9,0.31610585237602407,0.010073496742460285,48.76381505813997,0.015196824450342657,1.968180844657264,0.4580601135727115,0.02906925295110191,1,Simulink,3,0
565,1502.256226985167,20.689383223270102,0.07333160234253541,231.87587874496455,5.117135509352149,1160.6971016527996,1.2308591806801765,0.009037766745140972,0.005758877543180597,0.1856276628685801,4,-0.3755649217226211,0.0051268292098703315,53.221404651364566,0.012137445870495745,1.8296295477392492,0.34338222911575395,0.03189576819700578,1,Simulink,5,1
566,1498.0553593403024,20.333341979199137,0.09989507650131013,226.71304999527229,4.964132176113326,1136.7062285391885,1.149326184331623,0.009139337115399444,0.004681648862295145,0.17013129275992972,0,0.2841134992108924,0.011796541232841106,39.561200727867785,0.019144578620106874,2.033611938659386,0.5750567646607826,0.042502973584190834,1,Simulink,6,1
567,1499.3997590502406,20.023711300597924,0.0992897485000765,228.59840154722195,4.719080223784454,1153.0782171964404,1.2007415502424212,0.009224531422467633,0.004694446672370701,0.17161248306226903,0,0.05814174589443333,0.01309622668191208,53.58972337748811,0.01669820866985634,1.9084848839725705,0.5592688182589476,0.05141869204763677,1,cRIO,7,1
568,1501.4390606704312,20.47593549242827,0.10568167122506968,226.40013978126186,5.079904689718158,1142.7239596591874,1.1057502242004504,0.011298662047706914,0.005683019123183075,0.1493748506616768,9,0.21472486236992672,0.007360476454234998,53.51597445134003,0.024485168332672762,1.853568897530522,0.5317001649126483,0.02056057037681739,1,cRIO,3,0
569,1502.820516142571,20.60789196892918,0.10214949599153653,228.6313783433327,4.960169713870076,1176.4552645392976,1.2307216873072386,0.012085453922820793,0.0038843667298947933,0.1458121428923835,1,-0.12820299138880675,0.006733816448136327,55.68982306048378,0.03071973907132848,1.8453258720866481,0.533332547412452,0.09657493072614373,1,Simulink,1,0
570,1504.7328151366503,20.23853227722436,0.09563963168529765,228.10766586228556,5.233629153329881,1165.4137310002457,1.2318947180085058,0.012342782739688005,0.007186183543296799,0.14348347935048433,3,0.16493955751894362,0.015745643262971756,44.37078664521243,0.013475216092329274,1.8928082860728417,0.4598672787515995,0.07532125083838469,1,Simulink,3,1
571,1499.7483218246928,20.084759878868304,0.09805561872764355,229.2054031769136,5.232306580242327,1100.7876275555454,1.1808135227357535,0.005295125108741044,0.005238562672929443,0.1652436316639785,1,-0.27022124084276034,0.00810575619929468,53.84031186654392,0.028539378074535333,2.2013471019413107,0.4272956424691357,0.019247051294981693,1,cRIO,8,0
572,1500.0609888177548,19.25021839122336,0.0933583108446992,226.19831208525747,4.976312025013953,1146.310248545794,1.1901696600347083,0.009414690709151997,0.0056349109003754946,0.1842892162927461,5,-0.20128250061177547,0.014341521577137199,53.45271565454415,0.01847567010888217,2.36200902073289,0.34409036789184716,0.0484061739804222,1,cRIO,4,1
573,1497.5547991752974,20.161054339697408,0.10906092623776562,230.54597073428513,5.2093548522557445,1127.998748235176,1.1778892856987413,0.007802320396912194,0.005547896231803318,0.17443666412189932,5,-0.0619325545106692,0.006202981944046691,57.15591370287991,0.01093494208730242,2.1133210414959347,0.3423995973081333,0.04594514051509692,1,Simulink,5,1
574,1508.6426390078777,19.976393725510288,0.101706093502001,229.76876297135686,5.043584431841326,1125.2444451237052,1.1656475029724813,0.011325062601307948,0.004776792301672303,0.14797397677312482,4,-0.07673318806281226,0.00411770921433923,54.34552094103504,0.022921762791376813,1.7330981855775744,0.4906725416183098,0.03867072701635755,1,cRIO,1,1
575,1491.9920374273752,20.49163476596129,0.08931893470482433,229.7444387129416,5.160485628225598,1159.8654431520768,1.172763298949321,0.009220218001791354,0.005474686434005316,0.16613770358119898,5,0.2993870386704473,0.015009344038109515,48.85843567640376,0.02801278595340822,2.069615976739698,0.45110825766586093,0.051859036193807384,1,cRIO,7,0
576,1499.7831695022583,19.866715494314327,0.10304714751750282,229.44942060091338,5.090714489466914,1180.996117868402,1.1154750525580888,0.009847955590886796,0.007200594460953429,0.14219401712383908,5,-0.3223720637436064,0.00408176750169213,50.91160175808842,0.02465980915956609,2.01147289096696,0.6317995229613727,0.03845511215562672,1,Simulink,2,1
577,1498.6356844176796,20.181414445874996,0.10650673959933006,231.33845445961944,5.139913110734753,1126.8872603805794,1.146925720889821,0.01053896958704248,0.006078093313311791,0.15707073294499962,0,-0.42117196942671775,0.0053007736939790885,56.45924108220724,0.02209690904778633,1.9613460233243334,0.5438482274985552,0.01095945865119849,1,cRIO,4,1
578,1506.633475914883,20.323501986180293,0.09034971792435079,229.86379275084573,5.158084033952605,1127.5467686600036,1.190976288438099,0.011820767699621964,0.00350540499822695,0.1566484942204091,0,0.269942496206295,0.00916600497410208,48.305406839118675,0.020746125343642275,2.0543441581935435,0.5000042015904252,0.048567681819486536,1,Simulink,8,1
579,1490.2302313267205,20.625330753893074,0.08849771821757763,231.51830794789436,4.999787222905003,1138.4889262218403,1.139123858379494,0.007707527385801818,0.004261354975242054,0.14699891185557715,2,0.12070192723128029,0.002431839038225054,47.549171748979965,0.015140858467020887,2.0621855163755347,0.5643133924676479,-0.003078075731764371,1,Simulink,4,1
580,1503.5753196955932,20.036413110714538,0.10661661857367095,229.7734288299843,5.23266672342136,1175.5678630817295,1.2336286290666056,0.005414236469360421,0.005175269564283296,0.1115173034682013,2,0.29798527072005576,0.012424720692374156,50.950739960626066,0.011625660285536542,1.7873799693392,0.42812335868084433,0.028026297151807624,1,cRIO,1,1
581,1499.1782702205178,19.645324980849168,0.09477216527003081,231.16012609474126,4.539557264088951,1153.1475888871412,1.1558482706386315,0.010381670595614513,0.0053444977865033695,0.11675346834142625,0,-0.04537328540012624,0.00800208002257574,43.68414826512557,0.018139394902328302,2.030632516472856,0.24348624709581296,0.058011736298215086,1,cRIO,1,1
582,1503.6733216600155,20.580178873404613,0.10657468517584741,228.33711181209443,4.2913362155788946,1136.4503706459536,1.2325888995952403,0.009950875204267767,0.005878808082485473,0.14557543399892958,0,0.303911868095466,0.008794926437767872,52.249357879694955,0.013422850952424653,2.4930176836855336,0.6106009193781662,0.06765092517541191,1,cRIO,1,1
583,1495.9645435861144,19.679204068495164,0.11761436371746031,229.9376077449147,5.13634782754718,1157.2296247709962,1.162149202412882,0.009238027649768873,0.004202618143052867,0.15438559427069326,3,-0.3063760916355197,0.012163971027418974,47.46894297319377,0.007800795505710886,1.662464051615185,0.5100543049895142,0.07001120392319385,1,cRIO,8,1
584,1503.3706153320122,19.054445874375926,0.09058250698689936,232.09529770948225,5.130952525608554,1185.904431318526,1.2858750280512585,0.008938596874625645,0.0061511163641543775,0.13034856155993507,1,-0.03803795967986623,0.014768556277047862,51.928445824307495,0.02242175850736393,1.9036178067238076,0.5001651717132436,0.06887369939607776,1,cRIO,1,1
585,1499.6756013351487,19.789649431502124,0.09914289908669457,227.67666027664023,5.322925937597826,1151.1348774098226,1.1245208927155603,0.009006639352277867,0.0038766975421137785,0.16490354197637805,6,0.12140286860639625,0.0027035289093226555,52.21139668003691,0.018294834672405193,2.2690582824724372,0.36404107707726496,0.06817392746248892,1,cRIO,4,0
586,1495.802285523714,20.04188066478747,0.09925822581020917,230.78652083418712,5.05414482580822,1110.5283817273282,1.1346533010120925,0.009677209344072405,0.0045747890653387874,0.12931122285597257,0,-0.05976407252803883,0.007806008847954229,57.14319972814435,0.01866076792109849,2.055530558502045,0.3388517228124427,0.048472966836184614,1,cRIO,4,1
587,1495.593600593325,19.718339422706997,0.08778328516216233,231.58077219231023,5.169325472240204,1130.6092257552805,1.1891908267903135,0.010088637366144898,0.0031852382128721504,0.12205814547211935,2,0.2572568872733562,0.015722113673708907,42.53141000231387,0.01592314997961393,1.82067388784552,0.48589556302733633,0.03499551628152035,1,cRIO,6,1
588,1501.8904138489934,19.296004112607218,0.09711778309911295,229.4849197449054,5.088677583956095,1153.053070780293,1.2665200716547451,0.010796079108336461,0.0054715593498992545,0.12971785047575873,8,-0.0619814680627133,0.0172659461245871,53.76450902965648,0.01915445557954456,1.8766419803433034,0.5618724492739214,0.07170722116925582,1,Simulink,6,0
589,1505.6704296509645,19.529513838740165,0.09613935544366056,228.55705596279174,5.151503309592561,1147.8091905272838,1.1635648957097593,0.007647324373519901,0.004603952982500766,0.14472089100875363,6,0.16946268514232143,0.017673625776163136,54.880620135721784,0.025089248448765828,2.2275718314862063,0.37075873112960056,0.02836714354737888,1,Simulink,4,0
590,1495.7541712294683,19.954127997832817,0.07962632918553686,231.42390845015146,5.1664299085421534,1142.3549664711752,1.1416975348559852,0.011846257023068962,0.00407660313600746,0.11758933483627856,2,-0.026544150084094543,0.019563092792390976,51.92422246446459,0.01361971338480436,1.8268091787427567,0.5093949441788418,0.07515719276285088,1,Simulink,7,1
591,1503.3055650032043,20.31538963512606,0.0926221485935418,229.75997332674297,5.170018740532408,1138.6275059035568,1.1279857936804645,0.009263821876505849,0.005121059362473663,0.1636582828914785,3,-0.17781852510401427,0.011069743247454427,47.148297437830074,0.02794049666180209,1.883281873248764,0.3864313508190996,0.06392965935833567,1,cRIO,6,0
592,1496.0372965716824,19.733939787726694,0.09259806214298102,228.83098939724857,4.906924297875367,1134.2972977041925,1.273496776791026,0.008766513967311512,0.0023718465246227055,0.11727468194850699,1,-0.14920143373918152,0.007105996500217961,62.28546687573858,0.021758855035777014,1.5304531759321143,0.44257628331589816,0.045659131474321164,1,Simulink,3,1
593,1493.8081532888004,19.59254082843251,0.09756756876707567,228.5629059297002,5.211025563273965,1151.6327407543909,1.1498513671518389,0.011681593047665386,0.004041733383969887,0.11871839622176697,8,-0.0006084974865614851,0.01374757457357142,38.59466572496749,0.01955969687495149,2.1937773574838655,0.6528021890382433,0.04371039034218238,1,cRIO,2,0
594,1492.6781301187202,19.91044618120943,0.09664015975453462,226.07188246666686,5.0174568166363995,1119.4908784958352,1.243792634474391,0.010669453851816573,0.0043318094553893354,0.12964480503525355,3,-0.1378387367493585,0.004348633412809296,40.7556248188681,0.01724906083895707,2.0976238117764283,0.5394670119406862,0.05542546905601919,1,cRIO,2,1
595,1508.3468075455432,19.805838632756977,0.11421874717907782,228.383037593703,5.14866846957459,1154.9952335749972,1.2609665405696495,0.010018508219800357,0.004763371929363797,0.14285272231672322,8,-0.03064386323830401,0.012152639347304352,57.90346768161703,0.022154651746754014,1.9861097450718614,0.7147481793667096,0.048320763259957884,1,cRIO,5,0
596,1497.4329376426415,20.312231933414743,0.10626969331651816,233.15735411409344,5.06162279764861,1119.5913196422557,1.183539809478339,0.008721867290999531,0.004017580129132891,0.17145892237512916,3,0.30295741973606777,0.012513359828318303,50.33319901029032,0.021328773516912522,2.1292078734706856,0.6192717860873246,0.040055178342746925,1,Simulink,8,1
597,1496.5919957456726,19.532202861890337,0.10923310359454416,229.2112411428351,5.04126074794405,1141.6657673141774,1.1332231954704477,0.0056084264617841315,0.005228712592985113,0.11368419136741727,3,0.15288337586058554,0.01043780486663227,55.129324536175915,0.020416370204048354,2.003205110811565,0.5042683916697649,0.05479715735105058,1,Simulink,1,1
598,1515.9674340119811,20.80926047298269,0.10397555355768046,232.65761617681486,5.054782791961828,1167.7216222378422,1.2078311057227369,0.00791721452098659,0.004898295919023935,0.13953220728541324,0,-0.09570457550594594,0.007336136897264034,48.60456403564423,0.02053962963769267,1.9019536701047066,0.5522348100960954,0.017262972059443903,1,Simulink,1,1
599,1501.027904143458,19.960631572066376,0.10646171860326857,230.4104787350433,5.202949241897181,1145.0786006417852,1.2244951058143514,0.005655417662900111,0.005982951101728832,0.15240285869386694,7,-0.14045325930458624,0.005173539638775883,45.49057054624787,0.011818303766745739,1.8198975513121354,0.40387264807146844,0.04592014280131995,1,cRIO,2,0
600,1507.1678200588956,20.02135170019601,0.11178807542729312,234.23228347613554,4.7785488248320815,1179.411882728894,1.2466225132831483,0.005563890405660172,0.004812025174399504,0.16411146234735258,4,-0.31017202238852626,0.01143443722273092,47.64182086541062,0.02053806769571558,1.9668956388633008,0.47278367452897735,0.07047968114400029,1,Simulink,5,1
601,1502.9378893113872,20.492784808633257,0.10038336116072778,228.55094422359633,4.959969278015905,1147.7558419948887,1.1716663215638945,0.012270951591698935,0.004584557808233003,0.14476540338887192,3,-0.04686903365501635,0.00604586649915068,50.85029071285298,0.027311314766580688,2.199987295167315,0.4431330072115135,0.03389171973377239,1,cRIO,5,0
602,1496.7195111138421,19.738899927030307,0.07973818645731248,231.60220453926163,5.426081448925279,1125.0629496826577,1.2621980184009813,0.012670903763591049,0.00578398377343332,0.13788965153773516,4,-0.11480446878993332,0.014574052681748498,47.51963215420459,0.01818322952446021,1.942330546448467,0.4342644658338687,0.07798542750466608,1,Simulink,3,1
603,1504.4926349654074,18.865408772411154,0.10871024480536484,231.99157224056898,4.918956313065066,1159.69539657219,1.213380752924068,0.014463795210518287,0.005502421399098849,0.1521152884724092,4,0.21898926979748065,0.020062072880422204,51.17754891888177,0.007523706184898407,2.2443595828038063,0.338244092813788,0.07915796058975894,1,Simulink,7,1
604,1501.3955921237537,19.95613594185069,0.10224624697822894,232.00015311509046,4.746754094186155,1120.1415514736977,1.221293228881945,0.012881148595815234,0.006692744616801082,0.12551179564579856,7,-0.03702620661807184,0.008599724045317095,56.67016341332427,0.01839622637048974,2.0314904542749788,0.4994725003617684,0.056558941148155364,1,Simulink,6,0
605,1499.463277667852,20.272542878205606,0.0920494791019053,233.18595672976372,5.0014569944482945,1141.964115140802,1.2293424617397806,0.011878572320422092,0.006595975240149259,0.14580062187483672,9,0.21721130453874343,0.006386534465601998,39.56753866215162,0.028953547649250816,1.833722858158267,0.6262757779139735,0.025190787702688983,1,cRIO,8,0
606,1499.0254717961595,19.352522807371866,0.09991155029712913,229.15047919469768,5.084618528081615,1121.5211005676076,1.202384470974201,0.012695689038356486,0.006363170497406199,0.1737973967475705,9,-0.06972650415246125,0.013927743345682007,54.236026261832166,0.018321430218058037,2.200350686756839,0.5812196442506883,0.03635770681374979,1,cRIO,4,0
607,1501.5746423422222,19.911360761856102,0.1027496812666121,229.22929465183313,5.258587992501967,1131.7736675297976,1.2250405793971564,0.007869556678579498,0.005109990936570786,0.11787128287062734,0,0.045318924908861934,0.016300620844110617,49.7634933896454,0.01668970556272479,2.426863757900767,0.42982991545093796,0.04410534823928605,1,cRIO,6,1
608,1508.0560582610865,19.165831640436576,0.09393914719153178,227.33648790010105,5.0711473901020145,1159.288023062665,1.1941622311913094,0.0075748891431981595,0.004067359576820167,0.1678440313067679,5,-0.26313817809269463,0.004834574747722549,55.65337398927255,0.028671997634184786,2.0182879806420453,0.5143881762621123,0.06552906866312974,1,cRIO,1,0
609,1500.366510146766,19.921798154194178,0.09850411061775827,228.81237785576033,5.015053592226551,1119.5213749642273,1.1196686540504404,0.0087597130638887,0.0040536251962033365,0.1376061141658812,6,-0.06731209861867951,0.012485463077576487,51.52854980228759,0.01871601268167385,1.5516718581663742,0.49285046332554905,0.06520989200870286,1,Simulink,1,0
610,1509.052630437836,20.746361314345815,0.09147701000900403,226.04681136000855,5.025608848602504,1150.9388023247534,1.21584584934942,0.011482747784954667,0.005451703953395942,0.12767120936999493,9,0.01928828498531036,0.004282693275723298,44.56345230235702,0.020401501324417544,2.1184577703766014,0.5939931233911215,0.050946263090635276,1,Simulink,8,0
611,1503.0498414137119,20.022485663279262,0.1054141659043108,229.9618414333314,4.929845602435647,1130.9264105829106,1.2080587750166174,0.01031424888923024,0.006349765557697189,0.14034039284303426,1,0.2153020137674928,0.006633975748553681,54.73582867729267,0.02203296956469409,2.133878363945496,0.5517829054692092,0.06658039127741731,1,cRIO,7,1
612,1496.4563689515958,20.18307609445477,0.10749869486608775,230.19227168450968,5.111759672236904,1196.126287704703,1.2610011085493906,0.008870530689244862,0.00518524878213872,0.15604134584873067,9,0.09142527681637763,0.007895561165290473,49.674529869449316,0.012612829731090111,2.2101153108377267,0.5791683895623942,0.04331550280692069,1,Simulink,8,0
613,1502.9830408004088,20.179643208893964,0.10131321218849176,229.7332764894097,5.186424415221193,1159.3214479486146,1.310191083861786,0.0081431198369555,0.004599606434102266,0.17906245709947777,7,0.3376146026118759,0.005318047158571538,49.46762840861877,0.02348647464261425,2.0613565071733406,0.6815852823685344,0.03824708590327079,1,cRIO,9,0
614,1503.4156462253002,19.723614993386686,0.09382503624336022,226.567031678802,4.914117733283527,1115.2842213912297,1.3033534843693058,0.00828976368626658,0.006108980855313218,0.18636212415783981,1,0.26967628318976317,0.0076012301584988465,50.06009855767708,0.024485112943992367,2.21368095561179,0.449610355560663,0.05956287358216073,1,Simulink,9,1
